Municipality,Date,Month,Year,DayOfTheMonth,Season,Acc_code
36016,12/06/1984,6,1984,12,3,1
37027,12/06/1984,6,1984,12,3,2
36032,13/06/1984,6,1984,13,3,7
34039,20/06/1984,6,1984,20,3,1
34001,22/06/1984,6,1984,22,3,1
36032,1/07/1984,7,1984,1,3,5
36033,1/07/1984,7,1984,1,3,2
36033,1/07/1984,7,1984,1,3,2
35041,5/07/1984,7,1984,5,3,1
40037,19/07/1984,7,1984,19,3,5
37012,26/09/1984,9,1984,26,4,2
36014,1/10/1984,10,1984,1,4,2
37044,4/10/1984,10,1984,4,4,1
37036,7/10/1984,10,1984,7,4,9
34006,12/10/1984,10,1984,12,4,1
34012,1/11/1984,11,1984,1,4,6
35011,21/12/1984,12,1984,21,2,2
35031,21/12/1984,12,1984,21,2,4
34002,1/01/1985,1,1985,1,2,2
34002,1/01/1985,1,1985,1,2,2
34002,1/01/1985,1,1985,1,2,2
34003,1/01/1985,1,1985,1,2,1
34003,1/01/1985,1,1985,1,2,1
34003,1/01/1985,1,1985,1,2,3
34005,1/01/1985,1,1985,1,2,2
34005,1/01/1985,1,1985,1,2,4
34011,1/01/1985,1,1985,1,2,2
34012,1/01/1985,1,1985,1,2,1
34012,1/01/1985,1,1985,1,2,1
34012,1/01/1985,1,1985,1,2,2
34012,1/01/1985,1,1985,1,2,3
34012,1/01/1985,1,1985,1,2,4
34018,1/01/1985,1,1985,1,2,1
34018,1/01/1985,1,1985,1,2,2
34018,1/01/1985,1,1985,1,2,2
34018,1/01/1985,1,1985,1,2,2
34018,1/01/1985,1,1985,1,2,4
34019,1/01/1985,1,1985,1,2,2
34019,1/01/1985,1,1985,1,2,7
34020,1/01/1985,1,1985,1,2,2
34020,1/01/1985,1,1985,1,2,2
34022,1/01/1985,1,1985,1,2,1
34022,1/01/1985,1,1985,1,2,2
34022,1/01/1985,1,1985,1,2,2
34022,1/01/1985,1,1985,1,2,2
34022,1/01/1985,1,1985,1,2,2
34024,1/01/1985,1,1985,1,2,1
34024,1/01/1985,1,1985,1,2,1
34024,1/01/1985,1,1985,1,2,1
34024,1/01/1985,1,1985,1,2,1
34024,1/01/1985,1,1985,1,2,1
34024,1/01/1985,1,1985,1,2,2
34024,1/01/1985,1,1985,1,2,2
34024,1/01/1985,1,1985,1,2,2
34024,1/01/1985,1,1985,1,2,2
34024,1/01/1985,1,1985,1,2,2
34024,1/01/1985,1,1985,1,2,3
34024,1/01/1985,1,1985,1,2,5
34028,1/01/1985,1,1985,1,2,3
34038,1/01/1985,1,1985,1,2,1
34038,1/01/1985,1,1985,1,2,2
34038,1/01/1985,1,1985,1,2,2
34038,1/01/1985,1,1985,1,2,2
34038,1/01/1985,1,1985,1,2,2
34038,1/01/1985,1,1985,1,2,2
34039,1/01/1985,1,1985,1,2,2
34039,1/01/1985,1,1985,1,2,4
34039,1/01/1985,1,1985,1,2,4
34039,1/01/1985,1,1985,1,2,4
34040,1/01/1985,1,1985,1,2,2
34045,1/01/1985,1,1985,1,2,1
34046,1/01/1985,1,1985,1,2,1
35003,1/01/1985,1,1985,1,2,1
35019,1/01/1985,1,1985,1,2,5
36014,1/01/1985,1,1985,1,2,2
36042,1/01/1985,1,1985,1,2,2
37010,1/01/1985,1,1985,1,2,2
37031,1/01/1985,1,1985,1,2,1
37031,1/01/1985,1,1985,1,2,4
40003,1/01/1985,1,1985,1,2,2
40009,1/01/1985,1,1985,1,2,2
40020,1/01/1985,1,1985,1,2,1
40046,1/01/1985,1,1985,1,2,2
33004,10/01/1985,1,1985,10,2,2
40001,11/01/1985,1,1985,11,2,2
37047,19/01/1985,1,1985,19,2,7
37047,21/01/1985,1,1985,21,2,9
36025,23/01/1985,1,1985,23,2,2
37026,23/01/1985,1,1985,23,2,3
37029,23/01/1985,1,1985,23,2,1
37036,23/01/1985,1,1985,23,2,1
37014,24/01/1985,1,1985,24,2,2
37034,24/01/1985,1,1985,24,2,6
37047,24/01/1985,1,1985,24,2,3
37047,24/01/1985,1,1985,24,2,3
37047,24/01/1985,1,1985,24,2,5
37010,25/01/1985,1,1985,25,2,2
37022,25/01/1985,1,1985,25,2,1
37059,25/01/1985,1,1985,25,2,3
36018,26/01/1985,1,1985,26,2,2
37059,26/01/1985,1,1985,26,2,1
37029,28/01/1985,1,1985,28,2,2
37029,28/01/1985,1,1985,28,2,2
35042,31/01/1985,1,1985,31,2,3
36020,31/01/1985,1,1985,31,2,5
37040,31/01/1985,1,1985,31,2,2
34022,1/02/1985,2,1985,1,2,4
34026,1/02/1985,2,1985,1,2,1
34026,1/02/1985,2,1985,1,2,1
35011,1/02/1985,2,1985,1,2,3
36029,1/02/1985,2,1985,1,2,4
36032,1/02/1985,2,1985,1,2,4
35038,4/02/1985,2,1985,4,2,2
35044,4/02/1985,2,1985,4,2,5
37010,4/02/1985,2,1985,4,2,2
37051,5/02/1985,2,1985,5,2,1
36033,7/02/1985,2,1985,7,2,3
36017,9/02/1985,2,1985,9,2,1
35013,12/02/1985,2,1985,12,2,4
35003,19/02/1985,2,1985,19,2,2
35013,1/03/1985,3,1985,1,1,2
36020,1/03/1985,3,1985,1,1,5
36033,1/03/1985,3,1985,1,1,2
37041,1/03/1985,3,1985,1,1,11
36033,6/03/1985,3,1985,6,1,9
99019,7/03/1985,3,1985,7,1,5
36030,12/03/1985,3,1985,12,1,1
33047,13/03/1985,3,1985,13,1,1
37020,13/03/1985,3,1985,13,1,2
36030,16/03/1985,3,1985,16,1,2
40001,21/03/1985,3,1985,21,1,2
36017,25/03/1985,3,1985,25,1,5
37044,25/03/1985,3,1985,25,1,5
36029,29/03/1985,3,1985,29,1,9
37036,29/03/1985,3,1985,29,1,1
35003,30/03/1985,3,1985,30,1,1
35011,1/04/1985,4,1985,1,1,2
35016,1/04/1985,4,1985,1,1,6
36026,1/04/1985,4,1985,1,1,1
36026,1/04/1985,4,1985,1,1,1
36026,1/04/1985,4,1985,1,1,9
36032,1/04/1985,4,1985,1,1,4
36035,1/04/1985,4,1985,1,1,2
37059,1/04/1985,4,1985,1,1,11
36016,10/04/1985,4,1985,10,1,4
37042,10/04/1985,4,1985,10,1,2
35018,15/04/1985,4,1985,15,1,2
35044,1/06/1985,6,1985,1,3,5
36033,1/06/1985,6,1985,1,3,2
36016,3/06/1985,6,1985,3,3,2
35044,6/06/1985,6,1985,6,3,3
35018,11/06/1985,6,1985,11,3,1
35045,18/06/1985,6,1985,18,3,10
37036,12/07/1985,7,1985,12,3,9
35042,15/07/1985,7,1985,15,3,2
40050,1/08/1985,8,1985,1,3,3
35011,14/08/1985,8,1985,14,3,1
35011,14/08/1985,8,1985,14,3,2
37054,1/09/1985,9,1985,1,4,7
40020,1/09/1985,9,1985,1,4,3
35003,17/09/1985,9,1985,17,4,1
37059,17/09/1985,9,1985,17,4,4
35041,1/10/1985,10,1985,1,4,11
37040,7/10/1985,10,1985,7,4,2
36047,8/10/1985,10,1985,8,4,2
33004,15/10/1985,10,1985,15,4,2
36047,24/10/1985,10,1985,24,4,2
35031,25/10/1985,10,1985,25,4,2
35003,1/11/1985,11,1985,1,4,1
36031,1/11/1985,11,1985,1,4,2
35043,3/11/1985,11,1985,3,4,2
35025,5/11/1985,11,1985,5,4,3
33033,13/11/1985,11,1985,13,4,2
35014,13/11/1985,11,1985,13,4,6
35031,1/12/1985,12,1985,1,2,2
36032,1/12/1985,12,1985,1,2,3
36025,19/12/1985,12,1985,19,2,6
36032,19/12/1985,12,1985,19,2,2
33019,1/01/1986,1,1986,1,2,1
33044,1/01/1986,1,1986,1,2,2
34019,1/01/1986,1,1986,1,2,4
34022,1/01/1986,1,1986,1,2,1
37036,1/01/1986,1,1986,1,2,4
40020,1/01/1986,1,1986,1,2,2
99019,1/01/1986,1,1986,1,2,5
37033,2/01/1986,1,1986,2,2,2
35044,29/01/1986,1,1986,29,2,2
36020,29/01/1986,1,1986,29,2,5
40044,1/02/1986,2,1986,1,2,1
33031,5/02/1986,2,1986,5,2,2
35012,10/02/1986,2,1986,10,2,2
36029,16/02/1986,2,1986,16,2,9
37027,25/02/1986,2,1986,25,2,2
37029,27/02/1986,2,1986,27,2,2
36030,8/03/1986,3,1986,8,1,1
36025,10/03/1986,3,1986,10,1,2
37042,10/03/1986,3,1986,10,1,3
37022,11/03/1986,3,1986,11,1,2
40044,11/03/1986,3,1986,11,1,2
35042,17/03/1986,3,1986,17,1,7
35042,17/03/1986,3,1986,17,1,7
36020,22/03/1986,3,1986,22,1,5
34004,27/03/1986,3,1986,27,1,3
40050,1/04/1986,4,1986,1,1,1
37031,2/04/1986,4,1986,2,1,2
35016,8/04/1986,4,1986,8,1,5
35045,8/04/1986,4,1986,8,1,1
36030,9/04/1986,4,1986,9,1,3
35045,17/04/1986,4,1986,17,1,4
36024,21/04/1986,4,1986,21,1,4
40011,23/04/1986,4,1986,23,1,1
33038,29/04/1986,4,1986,29,1,2
40050,2/05/1986,5,1986,2,1,5
40031,4/05/1986,5,1986,4,1,1
35044,19/05/1986,5,1986,19,1,5
36017,23/05/1986,5,1986,23,1,2
37022,23/05/1986,5,1986,23,1,2
36024,12/06/1986,6,1986,12,3,5
35041,14/07/1986,7,1986,14,3,2
37046,14/07/1986,7,1986,14,3,7
40001,14/07/1986,7,1986,14,3,2
37042,18/07/1986,7,1986,18,3,3
40009,18/07/1986,7,1986,18,3,9
37010,7/08/1986,8,1986,7,3,2
34039,1/09/1986,9,1986,1,4,1
35016,1/09/1986,9,1986,1,4,3
35003,21/09/1986,9,1986,21,4,1
35031,21/09/1986,9,1986,21,4,4
36030,13/10/1986,10,1986,13,4,1
36030,20/10/1986,10,1986,20,4,2
35042,21/10/1986,10,1986,21,4,5
35011,5/11/1986,11,1986,5,4,2
35042,5/11/1986,11,1986,5,4,5
35041,11/12/1986,12,1986,11,2,5
34022,1/01/1987,1,1987,1,2,1
34022,1/01/1987,1,1987,1,2,7
35016,1/01/1987,1,1987,1,2,3
37036,1/01/1987,1,1987,1,2,1
40009,1/01/1987,1,1987,1,2,1
40020,1/01/1987,1,1987,1,2,1
36035,28/01/1987,1,1987,28,2,7
36017,16/02/1987,2,1987,16,2,10
37022,16/02/1987,2,1987,16,2,2
35003,20/02/1987,2,1987,20,2,2
40031,20/02/1987,2,1987,20,2,2
36011,1/03/1987,3,1987,1,1,2
35018,3/03/1987,3,1987,3,1,4
36032,13/03/1987,3,1987,13,1,2
33043,24/03/1987,3,1987,24,1,4
35031,24/03/1987,3,1987,24,1,1
35031,24/03/1987,3,1987,24,1,3
36016,24/03/1987,3,1987,24,1,2
36032,25/03/1987,3,1987,25,1,2
37027,25/03/1987,3,1987,25,1,1
33019,26/03/1987,3,1987,26,1,2
35041,31/03/1987,3,1987,31,1,2
36014,1/04/1987,4,1987,1,1,2
35045,6/04/1987,4,1987,6,1,1
35045,6/04/1987,4,1987,6,1,3
35003,7/04/1987,4,1987,7,1,3
37033,19/04/1987,4,1987,19,1,3
37034,21/04/1987,4,1987,21,1,2
37051,28/04/1987,4,1987,28,1,1
35045,29/04/1987,4,1987,29,1,10
35007,5/05/1987,5,1987,5,1,1
35045,28/05/1987,5,1987,28,1,1
36011,14/07/1987,7,1987,14,3,2
35041,19/08/1987,8,1987,19,3,7
35045,24/08/1987,8,1987,24,3,1
35045,24/08/1987,8,1987,24,3,5
35025,25/08/1987,8,1987,25,3,10
35042,25/08/1987,8,1987,25,3,5
35044,25/08/1987,8,1987,25,3,10
35045,6/10/1987,10,1987,6,4,3
37059,11/10/1987,10,1987,11,4,9
37059,27/10/1987,10,1987,27,4,4
35044,19/11/1987,11,1987,19,4,5
35042,25/11/1987,11,1987,25,4,5
37033,1/12/1987,12,1987,1,2,2
37014,2/12/1987,12,1987,2,2,2
36016,11/12/1987,12,1987,11,2,7
37033,22/12/1987,12,1987,22,2,9
34038,1/01/1988,1,1988,1,2,2
35019,1/01/1988,1,1988,1,2,1
35019,1/01/1988,1,1988,1,2,1
35019,1/01/1988,1,1988,1,2,2
36025,1/01/1988,1,1988,1,2,1
37022,1/01/1988,1,1988,1,2,2
37022,1/01/1988,1,1988,1,2,11
37022,1/01/1988,1,1988,1,2,11
99021,1/01/1988,1,1988,1,2,5
34006,7/01/1988,1,1988,7,2,2
34006,7/01/1988,1,1988,7,2,3
36018,7/01/1988,1,1988,7,2,3
36018,7/01/1988,1,1988,7,2,4
37015,7/01/1988,1,1988,7,2,4
35019,9/01/1988,1,1988,9,2,2
37049,9/01/1988,1,1988,9,2,3
36014,14/01/1988,1,1988,14,2,2
36017,12/02/1988,2,1988,12,2,2
35007,1/03/1988,3,1988,1,1,3
35007,2/03/1988,3,1988,2,1,2
34012,8/03/1988,3,1988,8,1,3
34006,17/03/1988,3,1988,17,1,4
35045,7/04/1988,4,1988,7,1,1
35045,7/04/1988,4,1988,7,1,1
37036,7/04/1988,4,1988,7,1,3
36016,13/04/1988,4,1988,13,1,1
35045,18/04/1988,4,1988,18,1,1
37042,4/05/1988,5,1988,4,1,9
35011,13/05/1988,5,1988,13,1,2
35011,13/05/1988,5,1988,13,1,3
34044,18/05/1988,5,1988,18,1,2
35016,25/05/1988,5,1988,25,1,2
37012,25/05/1988,5,1988,25,1,2
35045,27/05/1988,5,1988,27,1,2
34032,1/06/1988,6,1988,1,3,2
33033,17/06/1988,6,1988,17,3,1
34028,2/08/1988,8,1988,2,3,8
37031,16/08/1988,8,1988,16,3,4
34012,20/09/1988,9,1988,20,4,2
35005,7/10/1988,10,1988,7,4,2
35045,10/10/1988,10,1988,10,4,1
34040,28/10/1988,10,1988,28,4,2
37049,9/11/1988,11,1988,9,4,5
37036,25/11/1988,11,1988,25,4,2
35011,28/11/1988,11,1988,28,4,2
34012,14/12/1988,12,1988,14,2,1
34046,1/01/1989,1,1989,1,2,3
36043,24/01/1989,1,1989,24,2,4
37027,1/02/1989,2,1989,1,2,2
37033,9/03/1989,3,1989,9,1,9
35045,10/03/1989,3,1989,10,1,2
37049,5/04/1989,4,1989,5,1,2
37036,7/04/1989,4,1989,7,1,9
34001,18/04/1989,4,1989,18,1,2
34001,18/04/1989,4,1989,18,1,3
34001,18/04/1989,4,1989,18,1,4
34001,18/04/1989,4,1989,18,1,8
34001,18/04/1989,4,1989,18,1,9
37033,1/06/1989,6,1989,1,3,1
36011,10/07/1989,7,1989,10,3,2
35045,25/08/1989,8,1989,25,3,1
40022,28/08/1989,8,1989,28,3,2
37042,1/09/1989,9,1989,1,4,3
35042,12/09/1989,9,1989,12,4,2
35042,12/09/1989,9,1989,12,4,5
35041,14/09/1989,9,1989,14,4,2
33031,18/09/1989,9,1989,18,4,2
35011,18/09/1989,9,1989,18,4,10
37036,23/10/1989,10,1989,23,4,2
35042,2/11/1989,11,1989,2,4,2
35042,2/11/1989,11,1989,2,4,7
35045,3/11/1989,11,1989,3,4,10
37010,15/11/1989,11,1989,15,4,2
33043,6/12/1989,12,1989,6,2,3
34012,1/01/1990,1,1990,1,2,3
34020,1/01/1990,1,1990,1,2,1
34020,1/01/1990,1,1990,1,2,3
34039,1/01/1990,1,1990,1,2,1
37033,1/02/1990,2,1990,1,2,2
36025,2/02/1990,2,1990,2,2,1
35042,1/03/1990,3,1990,1,1,2
35042,1/03/1990,3,1990,1,1,2
35042,1/03/1990,3,1990,1,1,5
35042,1/03/1990,3,1990,1,1,7
35045,5/03/1990,3,1990,5,1,2
36018,3/04/1990,4,1990,3,1,4
37033,5/04/1990,4,1990,5,1,6
33043,9/04/1990,4,1990,9,1,2
35045,17/04/1990,4,1990,17,1,1
36018,23/04/1990,4,1990,23,1,3
37042,1/05/1990,5,1990,1,1,3
37057,1/05/1990,5,1990,1,1,1
37059,1/05/1990,5,1990,1,1,4
37051,4/05/1990,5,1990,4,1,9
36017,4/06/1990,6,1990,4,3,2
40022,18/07/1990,7,1990,18,3,2
37013,1/08/1990,8,1990,1,3,2
36019,30/08/1990,8,1990,30,3,1
35014,1/10/1990,10,1990,1,4,1
35042,9/10/1990,10,1990,9,4,2
35042,9/10/1990,10,1990,9,4,3
35042,9/10/1990,10,1990,9,4,5
35042,9/10/1990,10,1990,9,4,5
35003,19/10/1990,10,1990,19,4,2
37033,27/10/1990,10,1990,27,4,2
35031,1/11/1990,11,1990,1,4,2
36047,1/11/1990,11,1990,1,4,2
37020,1/11/1990,11,1990,1,4,1
37049,1/11/1990,11,1990,1,4,4
35030,19/11/1990,11,1990,19,4,3
36011,24/11/1990,11,1990,24,4,1
36011,24/11/1990,11,1990,24,4,3
36016,24/11/1990,11,1990,24,4,2
36016,24/11/1990,11,1990,24,4,2
36014,25/11/1990,11,1990,25,4,2
36016,25/11/1990,11,1990,25,4,1
36016,25/11/1990,11,1990,25,4,2
36016,25/11/1990,11,1990,25,4,7
36017,25/11/1990,11,1990,25,4,1
36017,25/11/1990,11,1990,25,4,2
36017,25/11/1990,11,1990,25,4,2
36017,25/11/1990,11,1990,25,4,2
36017,25/11/1990,11,1990,25,4,3
36018,25/11/1990,11,1990,25,4,1
36018,25/11/1990,11,1990,25,4,2
36018,25/11/1990,11,1990,25,4,2
36018,25/11/1990,11,1990,25,4,9
36026,25/11/1990,11,1990,25,4,1
36026,25/11/1990,11,1990,25,4,2
36026,25/11/1990,11,1990,25,4,2
36026,25/11/1990,11,1990,25,4,2
36026,25/11/1990,11,1990,25,4,2
36026,25/11/1990,11,1990,25,4,2
36026,25/11/1990,11,1990,25,4,2
36026,25/11/1990,11,1990,25,4,4
36026,25/11/1990,11,1990,25,4,9
36030,25/11/1990,11,1990,25,4,1
36030,25/11/1990,11,1990,25,4,1
36030,25/11/1990,11,1990,25,4,1
36043,25/11/1990,11,1990,25,4,1
36043,25/11/1990,11,1990,25,4,1
36043,25/11/1990,11,1990,25,4,1
36043,25/11/1990,11,1990,25,4,2
36043,25/11/1990,11,1990,25,4,2
36043,25/11/1990,11,1990,25,4,2
36043,25/11/1990,11,1990,25,4,2
36047,25/11/1990,11,1990,25,4,1
36047,25/11/1990,11,1990,25,4,1
36047,25/11/1990,11,1990,25,4,1
36047,25/11/1990,11,1990,25,4,2
36047,25/11/1990,11,1990,25,4,2
36047,25/11/1990,11,1990,25,4,2
36047,25/11/1990,11,1990,25,4,2
36047,25/11/1990,11,1990,25,4,2
36047,25/11/1990,11,1990,25,4,2
36047,25/11/1990,11,1990,25,4,3
36047,25/11/1990,11,1990,25,4,9
36047,25/11/1990,11,1990,25,4,9
36047,25/11/1990,11,1990,25,4,9
36047,25/11/1990,11,1990,25,4,10
36029,26/11/1990,11,1990,26,4,1
36030,26/11/1990,11,1990,26,4,1
36030,26/11/1990,11,1990,26,4,1
36030,26/11/1990,11,1990,26,4,1
36030,26/11/1990,11,1990,26,4,1
36030,26/11/1990,11,1990,26,4,1
36030,26/11/1990,11,1990,26,4,2
36035,26/11/1990,11,1990,26,4,1
36035,26/11/1990,11,1990,26,4,1
36035,26/11/1990,11,1990,26,4,1
36035,26/11/1990,11,1990,26,4,1
36035,26/11/1990,11,1990,26,4,1
36035,26/11/1990,11,1990,26,4,2
36035,26/11/1990,11,1990,26,4,2
36035,26/11/1990,11,1990,26,4,2
36035,26/11/1990,11,1990,26,4,2
36035,26/11/1990,11,1990,26,4,2
36035,26/11/1990,11,1990,26,4,4
36035,26/11/1990,11,1990,26,4,5
36035,26/11/1990,11,1990,26,4,7
36035,26/11/1990,11,1990,26,4,7
36035,26/11/1990,11,1990,26,4,9
36035,26/11/1990,11,1990,26,4,9
35019,27/11/1990,11,1990,27,4,2
36011,27/11/1990,11,1990,27,4,1
36011,27/11/1990,11,1990,27,4,9
36016,27/11/1990,11,1990,27,4,2
35011,29/11/1990,11,1990,29,4,4
36017,9/12/1990,12,1990,9,2,1
36017,9/12/1990,12,1990,9,2,2
36017,9/12/1990,12,1990,9,2,9
34012,1/01/1991,1,1991,1,2,5
34018,1/01/1991,1,1991,1,2,4
34039,1/01/1991,1,1991,1,2,1
34039,1/01/1991,1,1991,1,2,2
37058,1/01/1991,1,1991,1,2,4
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39004,1/01/1991,1,1991,1,2,1
39005,1/01/1991,1,1991,1,2,1
39005,1/01/1991,1,1991,1,2,1
39005,1/01/1991,1,1991,1,2,1
39005,1/01/1991,1,1991,1,2,1
39005,1/01/1991,1,1991,1,2,1
39005,1/01/1991,1,1991,1,2,1
39005,1/01/1991,1,1991,1,2,1
39005,1/01/1991,1,1991,1,2,1
39005,1/01/1991,1,1991,1,2,1
39005,1/01/1991,1,1991,1,2,1
39005,1/01/1991,1,1991,1,2,1
39005,1/01/1991,1,1991,1,2,1
39005,1/01/1991,1,1991,1,2,2
39005,1/01/1991,1,1991,1,2,2
39005,1/01/1991,1,1991,1,2,2
39005,1/01/1991,1,1991,1,2,2
39005,1/01/1991,1,1991,1,2,2
39005,1/01/1991,1,1991,1,2,2
39005,1/01/1991,1,1991,1,2,2
39005,1/01/1991,1,1991,1,2,2
39005,1/01/1991,1,1991,1,2,3
39005,1/01/1991,1,1991,1,2,3
39005,1/01/1991,1,1991,1,2,3
39005,1/01/1991,1,1991,1,2,4
39005,1/01/1991,1,1991,1,2,9
39005,1/01/1991,1,1991,1,2,9
39005,1/01/1991,1,1991,1,2,10
39015,1/01/1991,1,1991,1,2,1
39015,1/01/1991,1,1991,1,2,2
39015,1/01/1991,1,1991,1,2,2
39015,1/01/1991,1,1991,1,2,2
39015,1/01/1991,1,1991,1,2,3
39015,1/01/1991,1,1991,1,2,4
40022,1/01/1991,1,1991,1,2,1
40022,1/01/1991,1,1991,1,2,1
40022,1/01/1991,1,1991,1,2,1
40022,1/01/1991,1,1991,1,2,1
40022,1/01/1991,1,1991,1,2,2
40022,1/01/1991,1,1991,1,2,2
40049,1/01/1991,1,1991,1,2,1
40049,1/01/1991,1,1991,1,2,1
40049,1/01/1991,1,1991,1,2,1
40049,1/01/1991,1,1991,1,2,1
40049,1/01/1991,1,1991,1,2,2
40049,1/01/1991,1,1991,1,2,2
36016,3/01/1991,1,1991,3,2,2
37007,14/01/1991,1,1991,14,2,2
35003,16/01/1991,1,1991,16,2,2
35003,16/01/1991,1,1991,16,2,2
36029,22/01/1991,1,1991,22,2,2
39010,1/02/1991,2,1991,1,2,5
36030,23/02/1991,2,1991,23,2,2
36019,24/02/1991,2,1991,24,2,2
37010,28/02/1991,2,1991,28,2,2
33004,1/03/1991,3,1991,1,1,2
37042,1/03/1991,3,1991,1,1,2
35045,6/03/1991,3,1991,6,1,2
36026,6/03/1991,3,1991,6,1,2
40020,6/03/1991,3,1991,6,1,5
33019,1/04/1991,4,1991,1,1,1
34022,1/04/1991,4,1991,1,1,3
37020,1/04/1991,4,1991,1,1,2
39004,1/04/1991,4,1991,1,1,1
39005,1/04/1991,4,1991,1,1,1
39005,1/04/1991,4,1991,1,1,1
39005,1/04/1991,4,1991,1,1,4
39015,1/04/1991,4,1991,1,1,2
40046,16/04/1991,4,1991,16,1,2
39004,18/04/1991,4,1991,18,1,1
39004,18/04/1991,4,1991,18,1,1
39004,18/04/1991,4,1991,18,1,5
39004,18/04/1991,4,1991,18,1,9
39005,18/04/1991,4,1991,18,1,1
39015,18/04/1991,4,1991,18,1,5
39004,19/04/1991,4,1991,19,1,5
39005,19/04/1991,4,1991,19,1,1
39015,20/04/1991,4,1991,20,1,5
39004,26/04/1991,4,1991,26,1,5
39004,26/04/1991,4,1991,26,1,5
39004,26/04/1991,4,1991,26,1,5
39004,26/04/1991,4,1991,26,1,5
34024,1/05/1991,5,1991,1,1,5
34024,1/05/1991,5,1991,1,1,5
34024,1/05/1991,5,1991,1,1,7
36032,1/05/1991,5,1991,1,1,2
36032,1/05/1991,5,1991,1,1,2
36043,1/05/1991,5,1991,1,1,3
37040,1/05/1991,5,1991,1,1,4
37040,1/05/1991,5,1991,1,1,4
37058,1/05/1991,5,1991,1,1,4
37059,1/05/1991,5,1991,1,1,4
40007,1/05/1991,5,1991,1,1,1
40032,1/05/1991,5,1991,1,1,1
35031,3/05/1991,5,1991,3,1,9
36029,3/05/1991,5,1991,3,1,2
36008,6/05/1991,5,1991,6,1,2
37040,6/05/1991,5,1991,6,1,2
39005,7/05/1991,5,1991,7,1,2
37012,10/05/1991,5,1991,10,1,2
37012,10/05/1991,5,1991,10,1,4
37012,10/05/1991,5,1991,10,1,4
37020,10/05/1991,5,1991,10,1,2
37020,10/05/1991,5,1991,10,1,2
37020,10/05/1991,5,1991,10,1,2
37020,10/05/1991,5,1991,10,1,2
37047,10/05/1991,5,1991,10,1,2
40037,18/05/1991,5,1991,18,1,1
37046,20/05/1991,5,1991,20,1,2
34024,22/05/1991,5,1991,22,1,3
99016,24/05/1991,5,1991,24,1,9
34022,1/06/1991,6,1991,1,3,1
34022,1/06/1991,6,1991,1,3,1
34022,1/06/1991,6,1991,1,3,1
34022,1/06/1991,6,1991,1,3,2
34022,1/06/1991,6,1991,1,3,2
34022,1/06/1991,6,1991,1,3,4
34022,1/06/1991,6,1991,1,3,10
36018,10/06/1991,6,1991,10,3,2
36032,10/06/1991,6,1991,10,3,4
40028,21/06/1991,6,1991,21,3,5
39004,24/06/1991,6,1991,24,3,5
99019,4/09/1991,9,1991,4,4,3
34046,16/09/1991,9,1991,16,4,3
37042,1/10/1991,10,1991,1,4,2
37029,13/10/1991,10,1991,13,4,2
34036,1/11/1991,11,1991,1,4,1
37014,1/11/1991,11,1991,1,4,2
37034,1/11/1991,11,1991,1,4,1
40032,1/11/1991,11,1991,1,4,1
40032,1/11/1991,11,1991,1,4,1
40032,1/11/1991,11,1991,1,4,1
40032,1/11/1991,11,1991,1,4,1
40032,1/11/1991,11,1991,1,4,2
40032,1/11/1991,11,1991,1,4,2
36025,21/11/1991,11,1991,21,4,1
34026,23/11/1991,11,1991,23,4,2
37014,24/11/1991,11,1991,24,4,2
37014,24/11/1991,11,1991,24,4,2
37020,24/11/1991,11,1991,24,4,1
37020,24/11/1991,11,1991,24,4,2
37020,24/11/1991,11,1991,24,4,2
37036,24/11/1991,11,1991,24,4,1
40046,25/11/1991,11,1991,25,4,3
40022,26/11/1991,11,1991,26,4,2
40032,28/11/1991,11,1991,28,4,2
40043,4/12/1991,12,1991,4,2,2
37033,11/12/1991,12,1991,11,2,1
36018,24/12/1991,12,1991,24,2,4
36025,31/12/1991,12,1991,31,2,2
34005,1/01/1992,1,1992,1,2,3
34012,1/01/1992,1,1992,1,2,9
34012,1/01/1992,1,1992,1,2,10
34038,1/01/1992,1,1992,1,2,3
35003,1/01/1992,1,1992,1,2,2
